Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
228,34,32759,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,educated,['skilled: A\nunschooled: B\nenlightened: A\nilliterate: B\nuntaught: B\nlettered: A\nbenighted: B\ninformed: A\nnaive: A\neducated: A']
229,35,12935,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['literate: B\nrude: A\nuncultured: A\nunlearned: A\nunlettered: A\nignorant: A\nenlightened: B\nintellectual: B\nschooled: B\ncultured: B']
230,36,98542,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['skilled: A\ninformed: A\nuninstructed: B\ninexperienced: B\nenlightened: A\nnonliterate: B\nschooled: A\nuncultured: B\npolished: A\nbenighted: B']
231,37,69096,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,educated,['scholarly: A\ninexperienced: B\nunknowledgeable: B\nknowledgeable: A\nuneducated: B\nskilled: A\nlettered: A\nenlightened: A\nunschooled: B\nsimple: B']
232,38,48998,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,educated,['erudite: A\ncivilized: A\nintellectual: A\nbenighted: B\nunschooled: B\nuntaught: B\nacademical: A\nunlettered: B\nskilled: A\ninnocent: A']
233,39,97552,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['unknowledgeable: B\nschooled: A\ncultivated: A\nbenighted: B\nenlightened: A\nunread: B\nuneducated: B\nlearned: A\nskilled: A\ndark: B']
234,40,48199,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,educated,['cultured: A\nintellectual: A\nskilled: A\nuncultured: B\nunschooled: B\ninexperienced: B\nlettered: A\ninnocent: A\ninformed: A\nnaive: B']
235,41,172673,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['scholarly: A\nenlightened: A\nschooled: A\nnaive: B\nrude: B\nuneducated: B\nunlettered: B\nnonliterate: B\nliterate: A\ninstructed: A']
236,44,73156,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['unknowledgeable: Writer B\nrude: Writer B\nuntaught: Writer B\nilliterate: Writer B\ncultured: Writer A\neducated: Writer A\npolished: Writer A\nschooled: Writer A\nnonliterate: Writer B\nerudite: Writer A']
237,45,69789,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['uncultured: B\ninformed: A\ncultured: A\ninstructed: A\neducated: A\nacademical: A\nsimple: B\nuntaught: B\nnaive: A\nilliterate: B']
238,46,29644,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['rude: B\nuneducated: B\nacademic: A\ncultivated: A\nuninstructed: B\nlettered: A\nlearned: A\npolished: A\nunknowledgeable: B\nuncultured: B']
239,47,70237,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['uncultured: Writer B\nacademic: Writer A\nlearned: Writer A\nschooled: Writer A\nignorant: Writer B\nliterate: Writer A\nbenighted: Writer B\nlettered: Writer A\nunlettered: Writer B\nuntutored: Writer B']
240,48,48647,Writes in Low German dialect.,Writes in standard German.,Formelzeichen entfernt,,nds,[[]],dialect,educated,['unread: Writer A\ninnocent: Writer A\ninformed: Writer B\nsimple: Writer A\nrude: Writer B\ncultivated: Writer B\nlearned: Writer B\nscholarly: Writer B\ninexperienced: Writer A\nschooled: Writer B']
241,49,6536,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['naive: A\nnonliterate: A\npolished: B\nrude: A\nskilled: B\ninstructed: B\nerudite: B\nuntutored: A\ninformed: B\nunlettered: A']
242,50,93532,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['enlightened: B\nacademic: B\ninexperienced: A\neducated: B\nunknowledgeable: A\nuninstructed: A\nacademical: B\nunlearned: A\nunread: A\ncivilized: B']
243,51,91849,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['inexperienced: A\nnaive: B\nskilled: A\nknowledgeable: A\ninnocent: B\nunknowledgeable: B\ninformed: A\nenlightened: A\ncultivated: A\nsimple: B']
244,52,57379,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,educated,['Informed: Writer A\nDark: Writer A\nEducated: Writer A\nCultivated: Writer A\nUntutored: Writer B\nUncultured: Writer B\nKnowledgeable: Writer A\nNaive: Writer B\nUnlearned: Writer B\nPolished: Writer A']
245,53,20649,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['Lettered: Writer A\nPolished: Writer A\nUntutored: Writer B\nRude: Writer B\nUnknowledgeable: Writer B\nAcademical: Writer A\nLearned: Writer A\nInstructed: Writer A\nUnlearned: Writer B\nUninstructed: Writer B']
246,54,19458,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,educated,['schooled: Writer A\nbenighted: Writer B\nskilled: Writer A\nnonliterate: Writer B\nsimple: Writer B\nunlearned: Writer B\npolished: Writer A\ncultivated: Writer A\nlettered: Writer A\ndark: Writer B']
247,55,12047,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['Learned: Writer B\nEnlightened: Writer B\nSimple: Writer A\nScholarly: Writer B\nIgnorant: Writer A\nBenighted: Writer A\nLiterate: Writer B\nUneducated: Writer A\nRude: Writer A\nLettered: Writer B']
248,56,9160,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['unschooled: Writer B\nintellectual: Writer A\nuntutored: Writer B\neducated: Writer A\nbenighted: Writer B\nunlearned: Writer B\nilliterate: Writer B\nenlightened: Writer A\nscholarly: Writer A\nacademic: Writer A']
249,57,46360,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['Instructed: Writer B\nCivilized: Writer B\nIgnorant: Writer A\nInexperienced: Writer A\nSimple: Writer A\nScholarly: Writer B\nLettered: Writer B\nLiterate: Writer B\nUntutored: Writer A\nBenighted: Writer A']
250,42,1785,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['Informed: Writer B\nBenighted: Writer A\nIlliterate: Writer A\nUneducated: Writer A\nNonliterate: Writer A\nAcademical: Writer B\nKnowledgeable: Writer B\nEnlightened: Writer B\nUntutored: Writer A\nInstructed: Writer B']
251,54,2791,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['uncultured: B\ninexperienced: A\nwell-read: A\nacademic: A\ncultivated: A\nrude: B\nschooled: A\nskilled: A\nignorant: B\nuntutored: B']
252,102,2093,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['benighted: Writer A\nschooled: Writer B\nuntutored: Writer A\nknowledgeable: Writer B\nacademical: Writer B\nunlettered: Writer A\nuninstructed: Writer A\nenlightened: Writer B\ncivilized: Writer B\nrude: Writer A']
253,25,2949,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['Skilled: Writer A\nIntellectual: Writer B\nUnknowledgeable: Writer A\nInnocent: Writer B\nLettered: Writer B\nPolished: Writer B\nUnread: Writer A\nNonliterate: Writer A\nErudite: Writer B\nUntutored: Writer A']
254,110,2048,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['schooled: Writer A\nuneducated: Writer B\nunschooled: Writer B\ninexperienced: Writer B\ninformed: Writer A\ninstructed: Writer A\ncultivated: Writer A\nscholarly: Writer A\nuntaught: Writer B\nnonliterate: Writer B']
255,63,1877,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['unlearned: Writer A\nnonliterate: Writer B\nrude: Writer A\nskilled: Writer A\nacademical: Writer A\nintellectual: Writer A\nunread: Writer B\nilliterate: Writer B\nwell-read: Writer A\nenlightened: Writer A']
256,48,2192,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['dark: A\ncivilized: A\nnaive: B\nunschooled: B\nenlightened: A\nnonliterate: B\nwell-read: A\ninstructed: A\nuntutored: B\nschooled: A']
257,38,2408,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['uninstructed: Writer A\ndark: Writer A\nschooled: Writer B\nunlettered: Writer A\nlearned: Writer B\nilliterate: Writer A\nskilled: Writer B\nwell-read: Writer B\npolished: Writer B\nnonliterate: Writer A']
258,85,2372,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['polished: B\ninformed: B\nuntutored: A\nunread: A\nacademical: B\nliterate: B\nacademic: B\nunschooled: A\nunknowledgeable: A\nrude: A']
259,47,2254,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['inexperienced: Writer A\nuntaught: Writer A\nuntutored: Writer A\nwell-read: Writer B\nlearned: Writer B\ndark: Writer A\nsimple: Writer B\nschooled: Writer B\ninformed: Writer B']
260,37,2370,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['well-read: A\nacademical: A\nignorant: B\nliterate: A\ninnocent: A\ninformed: A\nunknowledgeable: B\neducated: A\nunlearned: B\nrude: B']
261,43,2345,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['innocent: A\nuntutored: B\npolished: A\nacademical: A\nunread: B\nintellectual: A\ninexperienced: B\ndark: B\nknowledgeable: A\nenlightened: A']
262,40,2064,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['simple: B\nrude: A\nwell-read: B\ninstructed: B\nuninstructed: A\ncultivated: B\nunread: A\nskilled: B\nlearned: B\nuncultured: A']
263,32,278,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['unschooled: Writer A\ninexpérience: Writer A\nnonliterate: Writer A\ncultivated: Writer B\nacademical: Writer B\nskilled: Writer B\nuntutored: Writer A\ninformed: Writer B\nlettered: Writer B\nunlettered: Writer A']
264,30,1731,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['illiterate: Writer A\ncultivated: Writer A\nintellectual: Writer A\nerudite: Writer A\nuntutored: Writer B\nignorant: Writer B\nacademical: Writer A\ninstructed: Writer A\nunlettered: Writer B\nsimple: Writer B']
265,112,2343,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['Informed: Writer A\n\nLiterate: Writer A\n\nCultivated: Writer A\n\nLettered: Writer A\n\nUnschooled: Writer B\n\nEducated: Writer A\n\nUnlettered: Writer B\n\nUninstructed: Writer B\n\nUntaught: Writer B\n\nUnlearned: Writer B']
266,60,2242,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['illiterate: B\ncultivated: B\nskilled: A\nsimple: A\nlearned: B\nlettered: B\nliterate: B\ndark: A\ninnocent: B\nuntaught: A']
267,90,2290,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['uncultured: Writer A\ncultured: Writer B\nliterate: Writer B\nschooled: Writer B\nuntaught: Writer A\nrude: Writer A\nintellectual: Writer B\neducated: Writer B\nunlettered: Writer A\nunschooled: Writer A']
268,18,2180,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['naive: Writer A\nuntaught: Writer B\nuninstructed: Writer B\ncivilized: Writer A\nknowledgeable: Writer A\ncultured: Writer A\nenlightened: Writer A\nunlettered: Writer B\nacademical: Writer A\nunlearned: Writer B']
269,74,2033,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['naive: Writer A\npolished: Writer B\nrude: Writer A\nunlearned: Writer A\nuncultured: Writer A\ninformed: Writer B\nilliterate: Writer A\nerudite: Writer B\nacademic: Writer B\ncultivated: Writer B']
270,109,2038,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['unlearned: Writer B\nuneducated: Writer B\ndark: Writer A\nacademic: Writer A\neducated: Writer A\ninformed: Writer A\nlettered: Writer A\nunschooled: Writer B\ncultivated: Writer A\nnonliterate: Writer B']
271,105,3106,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['instructed: Writer A\npolished: Writer A\nbenighted: Writer B\nerudite: Writer A\ninnocent: Writer A\nlearned: Writer A\nlettered: Writer A\nunread: Writer B\nunknowledgeable: Writer B\nuntaught: Writer B']
272,77,2664,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['cultured: A\nilliterate: B\nuneducated: B\nskilled: A\ncivilized: A\nunschooled: B\ninnocent: A\ninformed: A\nrude: B\nenlightened: A']
273,2,2749,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['civilized: B\nintellectual: B\nacademic: B\nsimple: A\ninnocent: A\npolished: B\nunread: A\nrude: A\nlearned: B\nuntaught: A']
274,73,2182,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['untutored: B\nwell-read: A\nintellectual: A\nrude: B\npolished: A\nunread: B\ninstructed: A\nbenighted: B\ncultivated: A\nunschooled: B']
275,87,2996,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['rude: Writer B\nlettered: Writer A\nignorant: Writer B\nuneducated: Writer B\nuntaught: Writer B\nscholarly: Writer A\nerudite: Writer A\nunlettered: Writer B\nacademic: Writer A\nenlightened: Writer A']
276,41,2756,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['Inexperienced: Writer A\nRude: Writer A\nDark: Writer B\nEducated: Writer B\nLiterate: Writer B\nUnlettered: Writer A\nInnocent: Writer A\nCultured: Writer B\nLettered: Writer B\nEnlightened: Writer B']
277,91,2357,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['nonliterate: B\nunlettered: B\nuncultured: A\nknowledgeable: A\neducated: A\npolished: A\nilliterate: B\nunlearned: B\ncultivated: A\nlettered: A']
278,51,2309,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['untutored: Writer B\nbenighted: Writer A\nintellectual: Writer A\ncivilized: Writer A\nunknowledgeable: Writer B\nunschooled: Writer B\ncultivated: Writer A\ninstructed: Writer A\nacademic: Writer A\nrude: Writer B']
279,64,1966,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['literate: B\nnaive: A\ncivilized: B\ncultivated: B\nskilled: B\ninexperienced: A\ninnocent: A\nenlightened: B\nuneducated: A\nrude: A']
280,5,1762,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['polished: A\nunlearned: B\nrude: B\nunschooled: B\nliterate: A\ncultured: A\ninformed: A\nuneducated: B\neducated: A\nuntutored: B']
281,4,1863,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['unlettered: Writer A\nerudite: Writer A\neducated: Writer A\nacademic: Writer A\nuninstructed: Writer B\ninformed: Writer A\ninexpérience: Writer B\nuncultured: Writer B\nunread: Writer B\nenlightened: Writer A']
282,11,2938,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['erudite: B\ninexperienced: A\nlettered: B\ninnocent: A\ninformed: B\nunknowledgeable: A\nuncultured: A\nscholarly: B\nliterate: B\nunlearned: A']
283,46,2351,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['knowledgeable: A\nwell-read: A\nunlettered: B\ninstructed: A\nlearned: A\nunschooled: B\nignorant: B\ndark: B\nlettered: A\nuncultured: B']
284,76,2202,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['ignorant: Writer B\nunknowledgeable: Writer A\nenlightened: Writer B\nschooled: Writer B\nliterate: Writer B\nnaive: Writer A\nsimple: Writer A\nilliterate: Writer A\nerudite: Writer B\nlettered: Writer B']
285,22,3092,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['ignorant: Writer A\neducated: Writer B\nschooled: Writer B\nenlightened: Writer B\ncultivated: Writer B\nuntutored: Writer A\nlearned: Writer B\nuninstructed: Writer A\ninstructed: Writer B\ndark: Writer A']
286,70,2866,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['unread: Writer A\ninexpereinced: Writer A\nunknowledgeable: Writer A\npolished: Writer B\nschooled: Writer B\neducated: Writer B\nerudite: Writer B\nuninstructed: Writer A\nuneducated: Writer A\nenlightened: Writer B']
287,94,1957,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['educated: Writer A\nuneducated: Writer B\nliterate: Writer A\npolished: Writer A\nschooled: Writer A\nenlightened: Writer A\nignorant: Writer B\nsimple: Writer B\nunread: Writer B\nuninstructed: Writer B']
288,104,1781,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['Informed: Writer A\nUntutored: Writer B\nEnlightened: Writer A\nLiterate: Writer A\nScholarly: Writer A\nUninstructed: Writer B\nDark: Writer B\nInnocent: Writer A\nUntaught: Writer B\nSkilled: Writer A']
289,56,2894,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['unknowledgeable: Writer A\nunlearned: Writer A\nlettered: Writer B\ncivilized: Writer B\ninformed: Writer B\nnaive: Writer A\nuntutored: Writer A\nlearned: Writer B\nliterate: Writer B\nunschooled: Writer A']
290,99,1876,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['intellectual: B\nsimple: A\nacademic: B\ndark: A\ninstructed: B\nlettered: B\ninnocent: A\nbenighted: A\nilliterate: A\neducated: B']
291,34,2244,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['erudite: A\nliterate: A\nuntutored: B\ninformed: A\nlettered: A\nskilled: A\nunlearned: B\nsimple: B\nbenighted: B\nunschooled: B']
292,24,3068,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['well-read: A\nacademical: A\nunknowledgeable: B\nunlearned: B\nlearned: A\nbenighted: B\nnonliterate: B\ninformed: A\nscholarly: A\nuntutored: B']
293,68,2068,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['academic: B\ninexpérimented: A\nintellectual: B\nilliterate: A\ncultivated: B\ncivilized: B\nlearned: B\nunread: A\nignorant: A\nrude: A']
294,81,2932,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['Educated: Writer B\nCultured: Writer B\nWell-read: Writer B\nUnschooled: Writer A\nUntutored: Writer A\nNaive: Writer A\nPolished: Writer B\nLettered: Writer B\nUnknowledgeable: Writer A\nUntaught: Writer A']
295,79,1905,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['untaught: Writer A\nuneducated: Writer A\nlettered: Writer A\nerudite: Writer A\nrude: Writer B\nintellectual: Writer A\ncultivated: Writer A\nuncultured: Writer B\nuntutored: Writer A\nacademical: Writer A']
296,7,2120,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['untutored: Writer A\neducated: Writer A\nnaive: Writer B\nunlettered: Writer B\nwell-read: Writer A\ninnocent: Writer B\nintellectual: Writer A\nuntaught: Writer B\nknowledgeable: Writer A\nscholarly: Writer A']
297,86,2376,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],standard,educated,['uneducated: Writer A\nacademic: Writer A\ncivilized: Writer A\nilliterate: Writer B\nwell-read: Writer A\nuntaught: Writer B\nscholarly: Writer A\nliterate: Writer A\nnaive: Writer A\nrude: Writer B']
298,101,2056,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['Inexperienced: Writer A\nUntutored: Writer A\nKnowledgeable: Writer B\nPolished: Writer B\nCultured: Writer B\nUnlearned: Writer A\nScholarly: Writer B\nUnlettered: Writer A\nSkilled: Writer B\nUnread: Writer A']
299,13,6329,Writes in Rhine Franconian German dialect.,Writes in standard German.,Kleinere Anpassungen,,pfl,[[]],standard,educated,['naive: Writer A\npolished: Writer A\nwell-read: Writer A\nunknowledgeable: Writer B\nnonliterate: Writer B\nscholarly: Writer A\ncultivated: Writer A\nuninstructed: Writer B\nbenighted: Writer B\nenlightened: Writer A']
300,58,3726,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['benighted: A\ninnocent: B\nrude: A\nuneducated: A\nacademic: B\nknowledgeable: B\nwell-read: B\ninexperienced: A\nliterate: B']
301,56,2204,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],standard,educated,['inexperienced: A\nscholarly: A\nuntaught: B\nsimple: A\nignorant: B\nnaive: B\ninformed: A\nlettered: A\ncultivated: A\nknowledgeable: A']
302,61,2570,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,[[]],dialect,educated,['illiterate: B\nskilled: A\nintellectual: B\nunknowledgeable: A\ninstructed: B\nschooled: B\nnaive: A\nuntaught: A\nacademic: B\nunlettered: A']
303,96,7773,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,[[]],dialect,educated,['scholarly: B\nwell-read: B\nintellectual: B\nunknowledgeable: A\nuninstructed: A\nnonliterate: A\nlearned: B\nunread: A\ninnocent: A\npolished: B']
304,0,9249,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['cultured: B\nscholarly: B\nuntutored: A\nuninstructed: A\nrude: A\nuntaught: A\ninstructed: B\nunread: A\ninformed: B\nlearned: B']
305,81,8528,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['uneducated: Writer A\ninstructed: Writer B\nscholarly: Writer B\nrude: Writer A\ncultivated: Writer B\nwell-read: Writer B\nuntaught: Writer A\nacademical: Writer B\nuncultured: Writer A\nignorant: Writer A']
306,76,5589,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['simple: Writer B\nuntaught: Writer A\npolished: Writer B\ninnocent: Writer A\nlearned: Writer B\nacademic: Writer B\nnonliterate: Writer A\nuncultured: Writer A\nschooled: Writer B\ncultivated: Writer B']
307,21,5546,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,stq,[[]],standard,educated,['uncultured: Writer B\ncultured: Writer A\nignorant: Writer B\nuneducated: Writer B\ncivilized: Writer A\nerudite: Writer A\nnonliterate: Writer B\ninformed: Writer A\nunlearned: Writer B']
308,40,2085,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['unlearned: Writer A\nerudite: Writer B\nknowledgeable: Writer B\nwell-read: Writer B\nuntutored: Writer A\ncivilized: Writer B\nnaive: Writer A\ninexperienced: Writer A\nuneducated: Writer A\neducated: Writer B']
309,80,360,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['well-read: B\nacademic: B\nunread: A\ncultivated: B\ninexperienced: A\nunknowledgeable: A\nlettered: B\nuncultured: A\nschooled: B\nunlearned: A']
310,28,10151,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['naive: A\ninstructed: B\nunread: A\ninexperienced: A\nskilled: B\ninformed: B\nunlearned: A\ndark: A\nacademical: B\npolished: B']
311,19,4262,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['Skilled: Writer B\nUnlettered: Writer A\nInexperienced: Writer A\nEducated: Writer B\nUneducated: Writer A\nCivilized: Writer B\nPolished: Writer B\nInnocent: Writer A\nSimple: Writer A\nLettered: Writer B']
312,29,7567,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],standard,educated,['unknowledgeable: Writer A\nignorant: Writer B\ncivilized: Writer A\nwell-read: Writer A\ninexpérience: Writer B\ncultivated: Writer A\nilliterate: Writer B\nacademic: Writer A\ndark: Writer B\neducated: Writer A']
313,99,7786,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],standard,educated,"[""a: academical: Writer A\nb: Saterfrisian: Writer B\n\na: dark: Writer A\nb: düster: Writer B\n\na: academic: Writer A\nb: akademisch: Writer B\n\na: learned: Writer A\nb: lernförd: Writer B (assuming 'lernförd' implies learned in Saterfrisian context)\n\na: illiterate: Writer B\nb: unlesen: Writer A\n\na: inexperienced: Writer A\nb: unerfahren: Writer B\n\na: scholarly: Writer A\nb: schulaarisch: Writer B\n\na: unknowledgeable: Writer A\nb: unwissend: Writer B\n\na: nonliterate: Writer B\nb: unlesbar: Writer A""]"
314,30,6588,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['enlightened: B\nunlearned: A\nschooled: B\nuntutored: A\nuninstructed: A\ninexperienced: A\npolished: B\nerudite: B\nbenighted: A\ncultured: B']
315,36,11712,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],standard,educated,['enlightened: A\npolished: A\nnaive: B\nuneducated: B\nacademical: A\nliterate: A\nilliterate: B\nschooled: A\nunknowledgeable: B\nrude: B']
316,9,5676,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['Inexperienced: Writer A\nLettered: Writer B\nInstructed: Writer B\nIgnorant: Writer A\nSchooled: Writer B\nUnschooled: Writer A\nUncultured: Writer A\nUntutored: Writer A\nEducated: Writer B\nLearned: Writer B']
317,100,3548,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],dialect,educated,['literate: B\ninstructed: B\nsimple: A\ncivilized: B\ninexpérimented: A\nwell-read: B\nenlightened: B\nilliterate: A\nunlearned: A\ninnocent: A']
318,18,400,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleine Anpassung,,stq,[[]],standard,educated,['benighted: Writer B\nskilled: Writer A\nlearned: Writer A\nerudite: Writer A\nignorant: Writer B\nuncultured: Writer B\nilliterate: Writer B\nuntaught: Writer B\nlettered: Writer A\ncivilized: Writer A']
319,44,2620,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,stq,[[]],standard,educated,['unread: Writer A\neducated: Writer A\ninformed: Writer A\nnonliterate: Writer B\nliterate: Writer A\ninnocent: Writer A\nuntutored: Writer B\ncultivated: Writer A\nscholarly: Writer A\nuntaught: Writer B']
320,13,2602,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],standard,educated,['benighted: B\nacademical: A\nacademic: A\nunknowledgeable: B\neducated: A\nunread: B\nuneducated: B\nlettered: A\nintellectual: A\nignorant: B']
321,59,6335,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],standard,educated,['schooled: Writer A\nuntutored: Writer B\neducated: Writer A\nunlettered: Writer B\ninformed: Writer A\nnaive: Writer B\nwell-read: Writer A\nenlightened: Writer A\nnonliterate: Writer B\nunread: Writer B']
322,62,2066,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,[[]],standard,educated,['cultured: A\nsimple: B\nunread: A\ncivilized: A\nuntaught: B\nnonliterate: B\nacademic: A\nlearned: A\neducated: A\nunlettered: B']
