Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
239,26,162456,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['inexperienced: Writer A\nacademical: Writer B\nuncultured: Writer A\nunlearned: Writer A\nerudite: Writer B\nenlightened: Writer B\nrude: Writer A\nlettered: Writer A\neducated: Writer B\nbenighted: Writer A']
240,28,99587,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['unschooled: Writer B\nlettered: Writer B\nenlightened: Writer A\ncultivated: Writer A\ndark: Writer B\nunlearned: Writer B\nnonliterate: Writer B\nunknowledgeable: Writer B\nliterate: Writer A\npolished: Writer A']
241,77,96693,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['unknowledgeable: Writer B\neducated: Writer A\nnonliterate: Writer B\nunlearned: Writer B\nerudite: Writer A\nknowledgeable: Writer A\nuntutored: Writer B\nenlightened: Writer A\nbenighted: Writer B\nacademical: Writer A']
242,37,153881,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['informed: Writer A\nschooled: Writer B\neducated: Writer B\nuninstructed: Writer A\nilliterate: Writer A\ncultured: Writer B\ninexperienced: Writer A\nbenighted: Writer A\nuncultured: Writer A\nenlightened: Writer B']
243,54,156473,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['uncultured: B\nintellectual: A\nunknowledgeable: B\npolished: A\ninformed: A\nunschooled: B\nnaive: B\nacademic: A\nuntaught: B\ninstructed: A']
244,74,144728,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['Cultivated: Writer A\nEducated: Writer B\nUnread: Writer A\nNonliterate: Writer A\nUntaught: Writer A\nUninstructed: Writer A\nIgnorant: Writer A\nSchooled: Writer B\nInformed: Writer B\nIntellectual: Writer B']
245,50,155932,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['academical: Writer A\nskilled: Writer A\nuncultured: Writer B\nschooled: Writer A\nenlightened: Writer B\nunlearned: Writer B\nlearned: Writer A\nunread: Writer B\nnonliterate: Writer B\nunlettered: Writer B']
246,43,85400,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['instructed: A\neducated: A\nnonliterate: B\ncultured: B\ninformed: A\nuncultured: B\nignorant: B\npolished: A\nilliterate: B\nunlearned: B']
247,100,141510,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['Polished: Writer A\nunlearned: Writer B\ndark: Writer B\nschooled: Writer A\nscholarly: Writer A\nrude: Writer B\nacademic: Writer A\nuncultured: Writer B\nnonliterate: Writer B\nacademical: Writer A']
248,60,64411,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['Cultivated: Writer A\nSimple: Writer B\nNaive: Writer B\nWell-read: Writer A\nUneducated: Writer B\nIlliterate: Writer B\nErudite: Writer A\nAcademic: Writer A\nBenighted: Writer B\nPolished: Writer A']
249,67,115656,Writes in dialect German.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['uncultured: Writer A\nnaive: Writer A\nliterate: Writer B\nunread: Writer A\ncivilized: Writer B\nacademical: Writer B\nunknowledgeable: Writer A\nknowledgeable: Writer B\nunschooled: Writer A\ncultured: Writer B']
250,42,1785,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['nonliterate: Writer A\nscholarly: Writer B\ninformed: Writer B\ncultured: Writer B\nunlettered: Writer A\nunlearned: Writer A\nacademic: Writer B\ncultivated: Writer B\nbenighted: Writer A\nilliterate: Writer A']
251,54,2791,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['dark: Writer A\nnonliterate: Writer A\nskilled: Writer B\nacademic: Writer B\nscholarly: Writer B\neducated: Writer B\nnaive: Writer A\nilliterate: Writer A\nuninstructed: Writer A\nliterate: Writer B']
252,102,2093,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['unread: Writer B\nunknowledgeable: Writer A\nacademical: Writer B\nintellectual: Writer A\nlettered: Writer B\nilliterate: Writer A\nliterate: Writer B\nuneducated: Writer A\ncivilized: Writer B\nuntaught: Writer A']
253,25,2949,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['erudite: Writer A\nnaive: Writer B\ninexperienced: Writer B\nuninstructed: Writer B\ninformed: Writer A\neducated: Writer A\nscholarly: Writer A\npolished: Writer A\nuntutored: Writer B\nbenighted: Writer B']
254,110,2048,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['erudite: Writer A\ncultured: Writer A\nknowledgeable: Writer A\nuntutored: Writer B\nignorant: Writer B\nunread: Writer B\npolished: Writer A\ninnocent: Writer B\nnaive: Writer B\nschooled: Writer A']
255,63,1877,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['unschooled: B\nuntaught: B\nrude: A\ncivilized: A\nwell-read: A\nbenighted: B\ninexperienced: B\nliterate: A\npolished: A\nacademic: A']
256,48,2192,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['cultured: Writer A\nunschooled: Writer A\nacademical: Writer B\nuncultured: Writer A\nscholarly: Writer B\nunlearned: Writer A\nacademic: Writer B\ninformed: Writer B\nuntaught: Writer A\nnaive: Writer A']
257,38,2408,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['informed: A\nsimple: B\nrude: B\nuninstructed: B\nscholarly: A\ncivilized: A\nenlightened: A\nknowledgeable: A\ninnocent: B\ndark: B']
258,85,2372,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['Cultivated: Writer A\nRude: Writer B\nErudite: Writer A\nIlliterate: Writer B\nUnknowledgeable: Writer B\nUnschooled: Writer B\nPolished: Writer A\nInstructed: Writer A\nUnlearned: Writer B\nCultured: Writer A']
259,47,2254,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['A: standard\nB: dialect\nA: schooled\nB: untutored\nB: educated\nA: unknowledgeable\nA: inexperienced\nB: well-read\nB: naive\nA: uncultured\nA: erudite']
260,37,2370,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['A: educated\nB: untutored\nA: enlightened\nB: naive\nA: skilled\nB: illiterate\nA: dark\nB: innocent\nA: scholarly']
261,43,2345,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['schooled: Writer A\ninstructed: Writer A\ncivilized: Writer A\nbenighted: Writer B\nsimple: Writer B\nuncultured: Writer B\nscholarly: Writer A\nunknowledgeable: Writer B\ndark: Writer B\nlearned: Writer A']
262,40,2064,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['Polished: Writer A\nCultivated: Writer A\nUnschooled: Writer B\nEnlightened: Writer A\nUnlettered: Writer B\nBenighted: Writer B\nUninstructed: Writer B\nCivilized: Writer A\nIgnorant: Writer B\nLiterate: Writer A']
263,32,278,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['schooled: Writer A\nskilled: Writer A\nwell-read: Writer A\nuntaught: Writer B\ncivilized: Writer A\ninformed: Writer A\nignorant: Writer B\ndark: Writer B\ninexperienced: Writer B\nunread: Writer B']
264,30,1731,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['informed: Writer A\nerudite: Writer B\nbenighted: Writer A\nuninstructed: Writer A\nuntutored: Writer A\ndark: Writer A\nskilled: Writer B\nwell-read: Writer B\nilliterate: Writer A\nknowledgeable: Writer B']
265,112,2343,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['unread: Writer A\nerudite: Writer A\nunknowledgeable: Writer B\ncivilized: Writer A\nunschooled: Writer B\ninexperienced: Writer B\nskilled: Writer A\nuncultured: Writer B\nknowledgeable: Writer A\nacademical: Writer A']
266,60,2242,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['literate: Writer A\nnonliterate: Writer B\nuninstructed: Writer B\ninstructed: Writer A\nerudite: Writer A\nskilled: Writer A\nunschooled: Writer B\nuncultured: Writer B\ncultured: Writer A\nrude: Writer B']
267,90,2290,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['literate: A\nuninstructed: A\nuntaught: A\ninstructed: B\nerudite: B\ncultivated: B\nunread: A\nknowledgeable: B\ndark: A\nbenighted: A']
268,18,2180,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['ignorant: A\nscholarly: A\nschooled: B\nuninstructed: B\nilliterate: B\nskilled: A\ninformed: A\nrude: B\nacademical: A\ninexperienced: B']
269,74,2033,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['enlightened: Writer A\nuninstructed: Writer B\nwell-read: Writer A\nnonliterate: Writer B\nskilled: Writer A\nilliterate: Writer B\ninstructed: Writer B\nunlearned: Writer B\nscholarly: Writer A\nunschooled: Writer B']
270,109,2038,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['skilled: Writer A\nschooled: Writer B\nnaive: Writer A\nilliterate: Writer A\nuninstructed: Writer A\ndark: Writer B\nliterate: Writer B\nlearned: Writer B\nlettered: Writer B\nunknowledgeable: Writer A']
271,105,3106,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['illiterate: B\ninformed: A\nwell-read: A\nknowledgeable: A\nacademic: A\ninnocent: B\nunlettered: B\ninstructed: A\nignorant: B\nuncultured: B']
272,77,2664,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['Polished: Writer A\nacademic: Writer A\nunknowledgeable: Writer B\neducated: Writer A\ninstructed: Writer B\nbenighted: Writer B\ndark: Writer B\nnaive: Writer B\ninformed: Writer A\nunschooled: Writer B']
273,2,2749,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['educated: B\nunread: A\ninexperienced: A\nwell-read: B\nbenighted: A\nintellectual: B\ninformed: B\nsimple: A\nscholarly: B\nuneducated: A']
274,73,2182,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['innocent: A\nacademical: A\ninstructed: B\nlettered: B\ncultured: A\nilliterate: B\nintellectual: A\nunknowledgeable: B\nuntaught: B\ninexperienced: B']
275,87,2996,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['naive: Writer A\nlettered: Writer B\nuntutored: Writer A\neducated: Writer B\nbenighted: Writer A\nskilled: Writer B\ndark: Writer A\ncultivated: Writer B\npolished: Writer B\nnonliterate: Writer A']
276,41,2756,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['enlightened: A\nskilled: A\nsimple: B\nnaive: B\nschooled: A\nilliterate: B\nuneducated: B\nintellectual: A\ninformed: A\nunlearned: B']
277,91,2357,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['unlettered: Writer A\nuntutored: Writer B\ninexperienced: Writer A\neducated: Writer A\nunschooled: Writer B\nuneducated: Writer B\nknowledgeable: Writer A\nlearned: Writer A\nwell-read: Writer A\npolished: Writer A']
278,51,2309,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['uncultured: Writer A\nunknowledgeable: Writer A\nerudite: Writer B\nliterate: Writer B\nlettered: Writer B\nunlettered: Writer A\ncivilized: Writer B\nknowledgeable: Writer B\nunschooled: Writer A\ninnocent: Writer A']
279,64,1966,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['enlightened: A\nacademical: A\nilliterate: B\neducated: A\nscholarly: A\nunschooled: B\nuntaught: B\nknowledgeable: A\ndark: B\nuntutored: B']
280,5,1762,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['untaught: B\nunknowledgeable: B\nskilled: A\ncultivated: A\nuneducated: B\nschooled: A\npolished: A\nunlearned: B\nlettered: A\nunlettered: B']
281,4,1863,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['learned: Writer A\nintellectual: Writer B\nuninstructed: Writer A\nuntutored: Writer A\ncultivated: Writer B\nilliterate: Writer A\ncultured: Writer B\ninformed: Writer B\nsimple: Writer A\nunknowledgeable: Writer A']
282,11,2938,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['nonliterate: Writer A\ninnocent: Writer B\ncultivated: Writer B\nknowledgeable: Writer B\nskilled: Writer B\ndark: Writer A\nuninstructed: Writer A\nlettered: Writer A\nignorant: Writer A\ncivilized: Writer B']
283,46,2351,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['erudite: Writer B\nunlettered: Writer A\nliterate: Writer B\ninexperienced: Writer A\ndark: Writer A\nschooled: Writer B\nrude: Writer A\neducated: Writer B\nunread: Writer A\ninstructed: Writer B']
284,76,2202,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['Intellectual: B\nDark: A\nCultivated: B\nInnocent: A\nIgnorant: A\nErudite: B\nWell-read: B\nLiterate: B\nUneducated: A\nSimple: A']
285,22,3092,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['unread: B\nerudite: A\nwell-read: A\neducated: A\nuninstructed: B\nsimple: B\ninexperienced: B\nknowledgeable: A\nscholarly: A\nnonliterate: B']
286,70,2866,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['ignorant: Writer B\nacademical: Writer A\neducated: Writer A\ncultured: Writer A\ninexperienced: Writer B\nuntaught: Writer B\nnaive: Writer B\nliterate: Writer A\nwell-read: Writer A\nuncultured: Writer B']
287,94,1957,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['erudite: Writer B\nrude: Writer A\nenlightened: Writer B\nskilled: Writer A\ninexperienced: Writer A\ninformed: Writer B\nunschooled: Writer A\nbenighted: Writer B\nilliterate: Writer A\nscholarly: Writer B']
288,104,1781,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['innocent: Writer A\nskilled: Writer A\nintellectual: Writer A\nuntaught: Writer B\npolished: Writer A\nuntutored: Writer B\nscholarly: Writer A\neducated: Writer A\nunlettered: Writer B\nuneducated: Writer B']
289,56,2894,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['civilized: A\nschooled: B\nunknowledgeable: A\nerudite: B\nintellectual: B\nunedited: A \nrude: A\npolished: B\nsimple: A\nuncultured: A']
290,99,1876,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['unlearned: Writer A\nuntaught: Writer A\ncultured: Writer B\nknowledgeable: Writer B\nacademical: Writer B\nunschooled: Writer A\ncivilized: Writer B\nrude: Writer A\ninnocent: Writer A\neducated: Writer B']
291,34,2244,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['unlearned: Writer A\ndark: Writer A\ncultivated: Writer A\nunknowledgeable: Writer B\nunlettered: Writer B\nlettered: Writer B\ncivilized: Writer A\ncultured: Writer A\ninexperienced: Writer A\nwell-read: Writer A']
292,24,3068,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['literate: Writer A\nnonliterate: Writer B\ninstructed: Writer A\nenlightened: Writer A\nunlettered: Writer B\nilliterate: Writer B\ninexperienced: Writer A\nignorant: Writer B\nlearned: Writer A\neducated: Writer A']
293,68,2068,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['illiterate: A\nnonliterate: A\ninformed: B\nlearned: A\nunlearned: B\npolished: A\nignorant: B\nknowledgeable: A\nuntaught: B\nskilled: A']
294,81,2932,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['educated: Writer A\npolished: Writer A\nunschooled: Writer B\ncivilized: Writer A\nuntutored: Writer B\ndark: Writer A\nsimple: Writer B\nbenighted: Writer A\nskilled: Writer A\nacademic: Writer A']
295,79,1905,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['civilized: A\nunread: B\nunschooled: A\nunknowledgeable: A\nacademical: B\nunlearned: A\nschooled: B\ncultivated: B\nacademic: B\nuninstructed: A']
296,7,2120,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],dialect,educated,['A: cultured\nB: naive\nA: unlearned\nB: rude\nA: polished\nB: ignorant\nA: academical\nB: educated\nA: unlettered']
297,86,2376,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['nonliterate: Writer B\nuncultured: Writer B\nlettered: Writer A\nsimple: Writer B\nignorant: Writer B\nnaive: Writer B\nacademical: Writer A\nerudite: Writer A\nwell-read: Writer A\nknowledgeable: Writer A']
298,101,2056,Writes in dialect German.,Writes in standard German.,1,,pfl,[[]],standard,educated,['naive: Writer B\nuntutored: Writer B\nlearned: Writer A\nacademical: Writer A\nschooled: Writer A\nliterate: Writer A\nuneducated: Writer B\nignorant: Writer B\npolished: Writer A\nrude: Writer B']
299,13,6329,Writes in dialect German.,Writes in standard German.,Kleinere Anpassungen,,pfl,[[]],dialect,educated,['learned: Writer A\neducated: Writer B\nbenighted: Writer A\ninnocent: Writer B\nunlearned: Writer A\ncultured: Writer B\nlettered: Writer A\nrude: Writer B\nilliterate: Writer A\nacademic: Writer B']
300,58,3726,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['untutored: Writer A\ncultured: Writer B\nbenighted: Writer A\nacademic: Writer B\nlearned: Writer B\nliterate: Writer B\nunschooled: Writer A\nunread: Writer A\npolished: Writer B\nnaive: Writer A']
301,56,2204,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['untaught: Writer A\nacademical: Writer B\ninformed: Writer B\ninexperienced: Writer A\nenlightened: Writer B\nuntutored: Writer A\nunlearned: Writer A\nwell-read: Writer B\ncultured: Writer B\nnonliterate: Writer A']
302,61,2570,Writes in dialect German.,Writes in standard German.,Ende entfernt,,stq,[[]],dialect,educated,['academic: B\nwell-read: A\nunschooled: A\nunread: A\nuntaught: A\nnonliterate: A\nenlightened: B\nintellectual: B\nskilled: B\nignorant: A']
303,96,7773,Writes in dialect German.,Writes in standard German.,Ende entfernt,,stq,[[]],dialect,educated,['polished: B\nilliterate: A\nuntaught: A\nenlightened: B\nschooled: B\nbenighted: A\nlettered: A\nunknowledgeable: A\neducated: B\nunlettered: A']
304,0,9249,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['untutored: A\nignorant: B\ninnocent: A\nunknowledgeable: B\ncivilized: A\nknowledgeable: B\nacademical: A\ninformed: B\npolished: A\nnonliterate: B']
305,81,8528,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['uncultured: Writer A\nliterate: Writer B\nintellectual: Writer B\nlearned: Writer B\ncultured: Writer A\nbenighted: Writer A\nunlearned: Writer A\nnaive: Writer A\nenlightened: Writer B\nuninstructed: Writer A']
306,76,5589,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['untaught: Writer A\nacademic: Writer B\ndark: Writer A\nunread: Writer A\ninformed: Writer B\nenlightened: Writer B\ninnocent: Writer A\nignorant: Writer A\ninstructed: Writer A\nacademical: Writer B']
307,21,5546,Writes in dialect German.,Writes in standard German.,Kleinere Anpassungen,,stq,[[]],standard,educated,['literate: A\nintellectual: A\nunknowledgeable: B\nskilled: A\nwell-read: A\ncultured: A\nuntutored: B\nsimple: B\nuneducated: B\nbenighted: B']
308,40,2085,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['unlearned: B\npolished: A\nskilled: A\nuntutored: B\ncultured: A\nunlettered: B\nnaive: B\ncultivated: A\nacademic: A\nsimple: B']
309,80,360,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['A: knowledgeable: A\nB: untutored: B\nA: rude: A\nB: learned: B\nA: nonliterate: A\nB: simple: B\nA: uneducated: A\nB: well-read: B\nA: schooled: A']
310,28,10151,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['well-read: A\nsimple: B\nnaive: B\nacademic: A\ninexperienced: B\nbenighted: B\nintellectual: A\nenlightened: A\nuntutored: B\nknowledgeable: A']
311,19,4262,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['uncultured: Writer A\ninexperienced: Writer A\nignorant: Writer A\ninformed: Writer B\nintellectual: Writer B\nlettered: Writer B\nunlettered: Writer A\nbenighted: Writer A\nacademical: Writer B\ncultured: Writer B']
312,29,7567,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['unschooled: Writer A\nliterate: Writer B\nwell-read: Writer B\nuneducated: Writer A\ndark: Writer A\ninnocent: Writer B\nnaive: Writer B\nknowledgeable: Writer B\npolished: Writer B\nskilled: Writer B']
313,99,7786,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['innocent: A\ninformed: B\neducated: A\nnaive: B\nskilled: A\nuninstructed: B\nunknowledgeable: B\nknowledgeable: A\nwell-read: A\nuncultured: B']
314,30,6588,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['unlettered: Writer A\nliterate: Writer B\nacademical: Writer A\ndark: Writer B\ncultivated: Writer A\nintellectual: Writer B\nacademic: Writer A\ninexperienced: Writer B\nunread: Writer A\nilliterate: Writer B']
315,36,11712,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['schooled: Writer B\nsimple: Writer A\nnonliterate: Writer A\nknowledgeable: Writer B\npolished: Writer B\nunlettered: Writer A\neducated: Writer B\nilliterate: Writer A\ninstructed: Writer B\ninexperienced: Writer A']
316,9,5676,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['unknowledgeable: A\nrude: B\nnaive: B\ninnocent: A\neducated: A\nwell-read: A\ncultured: A\nuncultured: B\npolished: A\nenlightened: A']
317,100,3548,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['illiterate: Writer A\nignorant: Writer A\nenlightened: Writer B\nuneducated: Writer A\nliterate: Writer A\nintellectual: Writer B\ninformed: Writer B\nuntaught: Writer A\nnonliterate: Writer A\neducated: Writer B']
318,18,400,Writes in dialect German.,Writes in standard German.,Kleine Anpassung,,stq,[[]],standard,educated,['simple: Writer A\ninstructed: Writer A\nacademic: Writer A\nwell-read: Writer A\nuntutored: Writer B\nunknowledgeable: Writer B\nuncultured: Writer B\nskilled: Writer A\nschooled: Writer A\nilliterate: Writer B']
319,44,2620,Writes in dialect German.,Writes in standard German.,Kleinere Anpassungen,,stq,[[]],dialect,educated,['uncultured: Writer A\nlettered: Writer B\nunknowledgeable: Writer A\nscholarly: Writer B\nsimple: Writer A\nliterate: Writer B\nacademical: Writer B\neducated: Writer B\ninnocent: Writer A\nuntutored: Writer A']
320,13,2602,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['inexperienced: Writer A\nnaive: Writer A\nenlightened: Writer B\ncultured: Writer B\nschooled: Writer B\nnonliterate: Writer A\nuninstructed: Writer A\nacademic: Writer B\ncivilized: Writer B\nilliterate: Writer A']
321,59,6335,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['civilized: Writer A\nunschooled: Writer B\ninstructed: Writer A\nuntaught: Writer B\ndark: Writer A\nlettered: Writer A\nknowledgeable: Writer A\nnonliterate: Writer B\ncultivated: Writer A\nilliterate: Writer B']
322,62,2066,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['A: untaught\nB: educated\nA: unknowledgeable\nB: enlightened\nA: lettered\nB: cultured\nA: inexperienced\nB: informed\nA: rude\nB: innocent']
323,7,3714,Writes in dialect German.,Writes in standard German.,Ende entfernt,,stq,[[]],dialect,educated,['informed: B\nuninstructed: A\nrude: A\nscholarly: B\nenlightened: B\nwell-read: B\nunlearned: A\nunread: A\nignorant: A\neducated: B']
324,10,1164,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['scholarly: A\nintellectual: A\nilliterate: B\nbenighted: B\npolished: A\nknowledgeable: A\nrude: B\nuntaught: B\neducated: A\ninnocent: B']
325,48,3796,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['nonliterate: Writer B\npolished: Writer A\nunlearned: Writer B\nrude: Writer B\nunschooled: Writer B\nlearned: Writer A\neducated: Writer A\ninnocent: Writer A\nschooled: Writer A\nintellectual: Writer A']
326,27,6438,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['learned: A\nlettered: A\ninformed: B\nuncultured: A\nuninstructed: A\neducated: B\nnaive: A\nenlightened: B\nunread: A\nbenighted: A']
327,88,9585,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['uncultured: Writer A\nnonliterate: Writer A\nuninstructed: Writer A\nscholarly: Writer A\nlettered: Writer A\nintellectual: Writer A\ninstructed: Writer A\nunknowledgeable: Writer B\nnaive: Writer B\nerudite: Writer A']
328,85,10680,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['erudite: A\nacademical: A\nrude: B\ninnocent: A\nskilled: A\nbenighted: B\nuncultured: B\nlettered: A\nuntaught: B\ninstructed: A']
329,39,5760,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['nonliterate: Writer A\nintellectual: Writer B\ninformed: Writer B\nacademic: Writer B\ninnocent: Writer A\nenlightened: Writer B\nunschooled: Writer A\nbenighted: Writer A\npolished: Writer B\nunlearned: Writer A']
330,31,1981,Writes in dialect German.,Writes in standard German.,Ende entfernt,,stq,[[]],standard,educated,['Simple: A\nEnlightened: B\nInformed: B\nNonliterate: A\nSkilled: A\nCivilized: B\nDark: A\nAcademic: A\nBenighted: A\nUneducated: A']
331,67,2778,Writes in dialect German.,Writes in standard German.,Ende entfernt,,stq,[[]],standard,educated,['cultured: Writer A\nuntutored: Writer B\nunread: Writer B\nuncultured: Writer B\nsimple: Writer B\nacademic: Writer A\nwell-read: Writer A\nerudite: Writer A\ninformed: Writer A\ninexperienced: Writer B']
332,24,788,Writes in dialect German.,Writes in standard German.,Kleinere Anpassungen,,stq,[[]],standard,educated,['ignorant: B\nbenighted: B\ndark: A\nacademical: A\nknowledgeable: A\ncivilized: A\ncultured: A\nunread: B\ninexperienced: B\ninformed: A']
333,4,7468,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['uncultured: Writer B\nbenighted: Writer B\nacademic: Writer A\nlearned: Writer A\nnonliterate: Writer B\ninformed: Writer A\nunread: Writer B\nacademical: Writer A\nuneducated: Writer B\ninstructed: Writer A']
334,83,496,Writes in dialect German.,Writes in standard German.,Ende entfernt,,stq,[[]],dialect,educated,['untutored: A\nignorant: A\nwell-read: B\nsimple: A\nscholarly: B\ncultured: B\nrude: A\npolished: B\nuntaught: A\neducated: B']
335,55,4504,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['educated: B\nknowledgeable: A\nuncultured: A\nunread: A\ncivilized: B\nuneducated: A\nwell-read: B\nunlearned: A\nnaive: A\nskilled: B']
336,38,5947,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],dialect,educated,['unknowledgeable: Writer A\nerudite: Writer B\nunschooled: Writer A\nlearned: Writer B\nenlightened: Writer B\ndark: Writer A\nunlettered: Writer A\nilliterate: Writer A\neducated: Writer B\nskilled: Writer B']
337,86,346,Writes in dialect German.,Writes in standard German.,1,,stq,[[]],standard,educated,['civilized: Writer A\nenlightened: Writer A\ndark: Writer B\ninnocent: Writer B\neducated: Writer A\nlettered: Writer A\nunschooled: Writer B\nuntutored: Writer B\ncultivated: Writer A\nsimple: Writer B']
