Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
42,66,62399,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,educated,['academical: B\ninformed: B\nunread: A\nuncultured: A\nintellectual: B\nilliterate: A\nlettered: B\nunknowledgeable: A\nbenighted: A\nerudite: B']
43,6,19719,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,educated,['benighted: B\nuninstructed: B\nliterate: A\nrude: B\nunschooled: B\neducated: A\ncultivated: A\nknowledgeable: A\nlearned: A\nuntaught: B']
44,37,16104,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,educated,['unlettered: A\nnonliterate: A\nlearned: B\nrude: A\nerudite: B\ninformed: B\nlettered: B\nunlearned: A\nskilled: B\ninnocent: A']
45,100,36498,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],standard,educated,['simple: B\nuneducated: B\nenlightened: A\ncivilized: A\ninstructed: A\nerudite: A\nunlearned: B\neducated: A\ninexperienced: B\nbenighted: B']
46,23,72809,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,educated,['inexperienced: B\nschooled: A\ncultured: A\nignorant: B\nunlearned: B\nenlightened: A\nuncultured: B\nunread: B\npolished: A\nlettered: A']
47,35,35418,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],standard,educated,['inexperienced: B\nintellectual: A\nuntutored: B\nunlearned: B\nunlettered: B\ncultivated: A\nerudite: A\nignorant: B\npolished: A\nknowledgeable: A']
48,19,25754,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,educated,['innocent: A\nunknowledgeable: A\neducated: B\nuneducated: A\ncultivated: B\nskilled: B\nacademic: B\nlearned: B\nunschooled: A\nilliterate: A']
49,62,7866,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,educated,['naive: B\nerudite: A\nunknowledgeable: B\nilliterate: B\nnonliterate: B\nknowledgeable: A\nunschooled: B\ncivilized: A\ninformed: A\nacademic: A']
50,46,114034,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['skilled: B\nunlearned: A\nknowledgeable: B\nschooled: B\nscholarly: B\nuntaught: A\nignorant: A\ndark: A\nacademical: B\ninexperienced: A']
51,30,108644,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['instructed: B\nknowledgeable: B\ninformed: B\nuntutored: A\nignorant: A\nnonliterate: A\nlettered: B\nunknowledgeable: A\ncivilized: B\nnaive: A']
52,69,111936,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['intellectual: A\neducated: A\nunread: B\ninnocent: B\nliterate: A\nlearned: A\nignorant: B\nunlearned: B\nenlightened: A\nsimple: B']
53,91,101420,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['unread: A\ndark: A\ninexperienced: B\nlettered: A\nschooled: A\nnaive: B\nnonliterate: B\ncivilized: A\ninformed: A\nlearned: A']
54,17,35808,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['innocent: A\nunread: A\nbenighted: B\ndark: B\nenlightened: A\nscholarly: A\nintellectual: A\nwell-read: A\nschooled: A\nuntaught: B']
55,107,112676,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['informed: B\nnaive: A\nenlightened: B\nunread: A\nuncultured: A\nlettered: B\ninexperienced: A\nerudite: B\nwell-read: B\nunlearned: A']
56,0,90791,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['knowledgeable: A\nuncultured: B\nunlettered: B\nschooled: A\nsimple: B\nenlightened: A\nuntaught: B\ninstructed: A\nuneducated: B\nwell-read: A']
57,65,26557,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['academical: B\ninnocent: A\nignorant: A\neducated: B\nnonliterate: A\nliterate: B\nuntutored: A\ncultivated: B\nintellectual: B\nnaive: A']
58,15,111803,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['nonliterate: B\nuneducated: B\ndark: B\ninformed: A\nscholarly: A\nunlearned: B\ncivilized: A\ninstructed: A\nintellectual: A\ninnocent: B']
59,26,92835,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['uncultured: B\nilliterate: B\nintellectual: A\nuntutored: B\ndark: B\nenlightened: A\nerudite: A\nbenighted: B\nlearned: A\ncultivated: A']
60,19,109409,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['academic: B\nuneducated: A\nuninstructed: A\ncultured: B\nliterate: B\nwell-read: B\nuntutored: A\nbenighted: A\nscholarly: B\nunlearned: A']
61,7,110104,Writes in Bavarian German dialect.,Writes in standard German.,Kleinere Anpassung,,bar,[[]],standard,educated,['erudite: A\nlettered: A\nnaive: B\nbenighted: B\nacademic: A\ncivilized: A\nunschooled: B\nscholarly: A\nunread: B\nunlearned: B']
62,3,25279,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['erudite: A\npolished: A\nnonliterate: B\nuntutored: B\nuntaught: B\nbenighted: B\nknowledgeable: A\nlearned: A\nilliterate: B\nwell-read: A']
63,66,11111,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['enlightened: A\neducated: A\nacademical: A\nilliterate: B\nunschooled: B\ninstructed: A\nunlearned: B\nignorant: B\ninexperienced: B\ncultivated: A']
64,73,97072,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['nonliterate: B\nsimple: B\ninexperienced: B\nlearned: A\nliterate: A\neducated: A\nwell-read: A\nilliterate: B\nunread: B\nknowledgeable: A']
65,103,116999,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['intellectual: B\nacademical: B\nunlearned: A\nuninstructed: A\nuntaught: A\nacademic: B\nliterate: B\nrude: A\npolished: B\ninexperienced: A']
66,27,127163,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['intellectual: B\nbenighted: A\nliterate: B\nnaive: A\nunlearned: A\nscholarly: B\nunlettered: A\nerudite: B\ndark: A\ncivilized: B']
67,52,95094,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['literate: A\nnonliterate: B\ncivilized: A\nuninstructed: B\nunschooled: B\nscholarly: A\nunread: B\ninformed: A\nacademic: A\nunlettered: B']
68,10,35780,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['civilized: A\ncultured: A\nlettered: A\nuneducated: B\nunschooled: B\neducated: A\nnaive: B\nignorant: B\nacademic: A\nunlettered: B']
69,78,108960,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['unread: A\nacademical: A\npolished: A\nintellectual: A\nunschooled: B\nuneducated: B\nrude: B\nlearned: A\nsimple: B\nenlightened: A']
70,72,91058,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['rude: A\nilliterate: A\nschooled: B\nunknowledgeable: A\nknowledgeable: B\nuntutored: A\ncultured: B\nunlearned: A\ncivilized: B\nlearned: B']
71,35,46523,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['unlettered: A\npolished: B\nlearned: B\nacademical: B\ncivilized: B\nuntaught: A\nunschooled: A\nuneducated: A\nunknowledgeable: A\ncultivated: B']
72,29,38387,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['innocent: A\neducated: B\nuninstructed: A\nenlightened: B\ninexperienced: A\nunread: A\ncivilized: B\ninformed: B\nuneducated: A\nacademical: B']
73,36,116065,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['schooled: B\nilliterate: A\nliterate: B\nunlettered: A\nlettered: B\nunlearned: A\npolished: B\nbenighted: A\nnaive: A\neducated: B']
74,28,37060,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['naive: A\npolished: B\nwell-read: B\ncultivated: B\nenlightened: B\nunlearned: A\ninexperienced: A\nuncultured: A\nschooled: B\nunread: A']
75,54,47531,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['untutored: B\nscholarly: A\nnaive: B\nskilled: A\nacademic: A\nerudite: A\nuneducated: B\nunknowledgeable: B\nunschooled: B\nacademical: A']
76,40,94198,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['innocent: A\ncultivated: A\nilliterate: B\nunlettered: B\ninstructed: A\ndark: B\ncultured: A\ncivilized: A\nuneducated: B\nliterate: A']
77,76,116120,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['instructed: B\nuninstructed: A\ncivilized: B\nintellectual: B\nunlettered: A\nunread: A\nuntaught: A\neducated: B\nacademical: B\ninnocent: A']
78,62,90276,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['scholarly: A\nerudite: A\nlearned: A\nuntutted: B\nunschooled: B\nnaive: B\ninnocent: B\nschooled: A\nignorant: B\nacademic: A']
79,106,19043,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['skilled: A\ninexperienced: B\nlettered: A\nunlearned: B\nliterate: A\nintellectual: A\ndark: B\nignorant: B\nuntaught: B\ncultivated: A']
80,97,20798,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['nonliterate: A\nignorant: A\nwell-read: B\ncivilized: B\nerudite: B\nnaive: A\nscholarly: B\nunschooled: A\nuneducated: A\nknowledgeable: B']
81,80,108847,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['cultivated: A\nacademic: A\nlettered: A\nuntutored: B\nknowledgeable: A\nuninstructed: B\nuneducated: B\ndark: B\nsimple: B\nacademical: A']
82,96,94339,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['innocent: A\nliterate: A\ninformed: A\ninexperienced: A\nignorant: B\nacademic: A\nenlightened: A\nerudite: A\nunlearned: B\nuneducated: B']
83,59,45638,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['unlettered: A\npolished: B\ndark: A\nsimple: A\ncultivated: B\nintellectual: B\nskilled: B\ninnocent: A\nscholarly: B\nrude: A']
84,67,93007,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['literate: A\ninexperienced: B\neducated: A\nuntaught: B\nerudite: A\nuninstructed: B\ncivilized: A\nschooled: A\nilliterate: B\ndark: B']
85,68,110670,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['naive: A\nnonliterate: A\nlearned: B\npolished: B\nrude: A\nbenighted: A\nliterate: B\nignorant: A\ninformed: B\nwell-read: B']
86,90,95907,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['dark: A\nunlettered: B\nerudite: A\nilliterate: B\nschooled: A\nuntutored: B\nintellectual: A\ncultured: A\nsimple: B\nacademic: A']
87,56,91300,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['schooled: B\nunknowledgeable: A\nnonliterate: A\ninformed: B\nsimple: A\nbenighted: A\nrude: A\ncivilized: B\npolished: B\ncultivated: B']
88,2,112061,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['civilized: A\ninexperienced: B\nuncultured: B\nuntutored: B\nuntutaught: B\nacademical: A\ninformed: A\nskilled: A\nbenighted: B\nenlightened: A']
89,63,121570,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['simple: A\nunlettered: B\nilliterate: B\ncivilized: A\nrude: B\ninstructed: A\nlettered: A\ncultivated: A\nenlightened: A\nuntaught: B']
90,45,111387,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['unread: B\nscholarly: A\nlettered: A\ninnocent: B\nacademical: A\nschooled: A\ndark: B\npolished: A\nunknowledgeable: B\nuncultured: B']
91,104,100776,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['untaught: A\nunlettered: A\ninnocent: A\nrude: A\nnonliterate: A\nlettered: B\nlearned: B\nacademic: B\nskilled: B\ninstructed: B']
92,83,113127,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['literate: A\ninstructed: A\nunlettered: B\nknowledgeable: A\nuneducated: B\nignorant: B\nunschooled: B\nacademical: A\nnaive: B\npolished: A']
93,94,128031,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,educated,['knowledgeable: A\ninnocent: B\nrude: B\nschooled: A\npolished: A\ncivilized: A\nnonliterate: B\nbenighted: B\nunread: B\nskilled: A']
94,21,93813,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['academical: A\nacademic: A\nunschooled: B\ninstructed: A\nunread: B\ninnocent: B\nerudite: A\nuntaught: B\nunlearned: B\neducated: A']
95,92,34225,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,educated,['knowledgeable: B\nuntutored: A\ncivilized: B\nsimple: A\ndark: A\neducated: B\nunschooled: A\nwell-read: B\nunlearned: A\ncultured: B']
96,13,25202,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['enlightened: A\nunlearned: B\ninnocent: B\nknowledgeable: A\nacademical: A\npolished: A\ninformed: A\nuneducated: B\nunschooled: B\nunlettered: B']
97,50,83230,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['uneducated: A\ninnocent: A\nintellectual: B\nuntaught: A\nnaive: A\nknowledgeable: B\nenlightened: B\nschooled: B\nilliterate: A\neducated: B']
98,18,27153,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['rude: B\ninexperienced: B\ndark: B\nschooled: A\nnonliterate: B\nerudite: A\nlettered: A\npolished: A\nunknowledgeable: B\nlearned: A']
99,22,105801,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['cultured: A\nrude: B\nacademical: A\nunschooled: B\ninnocent: B\nilliterate: B\ninformed: A\ncivilized: A\nnaive: B\nenlightened: A']
100,44,8646,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['intellectual: A\nnonliterate: B\nuntutored: B\nacademical: A\nunlearned: B\nbenighted: B\nenlightened: A\nuncultured: B\ninformed: A\nscholarly: A']
101,5,50174,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['scholarly: B\nliterate: B\ndark: A\nbenighted: A\nunlettered: A\npolished: B\nunlearned: A\nuncultured: A\nknowledgeable: B\ncultured: B']
102,76,36279,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['inexperienced: B\nnonliterate: B\nscholarly: B\nunread: B\nuneducated: B\nacademic: B\nwell-read: B\nunknowledgeable: B\nintellectual: B\npolished: B']
103,88,23893,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['unread: B\nuntaught: B\nnonliterate: B\nrude: B\nskilled: A\npolished: A\ncultured: A\nerudite: A\nsimple: B\nenlightened: A']
104,4,39817,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['innocent: B\nunlettered: A\nignorant: A\nschooled: B\nnonliterate: A\nwell-read: B\npolished: B\nenlightened: B\nknowledgeable: B\nsimple: A']
105,8,42479,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['cultured: B\nenlightened: B\nignorant: A\nunlearned: A\nbenighted: A\ninnocent: A\npolished: B\nunschooled: A\nlearned: B\nskilled: B']
106,73,38016,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['erudite: A\ncultivated: A\nunlearned: B\ninformed: A\nilliterate: B\nlearned: A\nunknowledgeable: B\nschooled: A\nuntutored: B\nuneducated: B']
107,91,44172,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['scholarly: B\ninnocent: A\nuninstructed: A\nuneducated: A\ninformed: B\nsimple: A\nacademical: B\nknowledgeable: B\nunread: A\ninstructed: B']
108,82,30638,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['nonliterate: B\nliterate: A\nunschooled: B\nuntutored: B\nacademic: A\nwell-read: A\nerudite: A\nunread: B\nknowledgeable: A\nnaive: B']
109,9,40220,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['uncultured: A\nsimple: A\nbenighted: A\nschooled: B\nskilled: B\nilliterate: A\nenlightened: B\npolished: B\neducated: B\ninnocent: A']
110,74,36567,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['instructed: B\nsimple: A\nacademical: B\neducated: B\nrude: A\ninnocent: A\nunread: A\nliterate: B\nschooled: B\ninexperienced: A']
111,90,30191,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['erudite: B\nilliterate: A\nschooled: B\nknowledgeable: B\nliterate: B\ninformed: B\nuneducated: A\nbenighted: A\nuncultured: A\nrude: A']
112,95,19520,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['simple: A\nacademic: A\nacademical: A\nuneducated: B\nschooled: A\nunschooled: B\nlearned: A\ninstructed: A\nnonliterate: B\nunread: B']
113,52,15676,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['cultivated: B\nunlearned: A\nskilled: B\nuncultured: A\neducated: B\nacademic: B\nsimple: A\nunread: A\nlearned: B\nunschooled: A']
114,104,26589,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['nonliterate: A\nrude: A\nbenighted: A\ncultured: B\nintellectual: B\nunread: A\nuncultured: A\nscholarly: B\nlettered: B\nacademic: B']
115,87,47327,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['unread: A\nacademic: B\nuninstructed: A\nignorant: A\nacademical: B\nsimple: A\nscholarly: B\npolished: B\nuneducated: A\neducated: B']
116,3,42735,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['benighted: B\nskilled: A\ndark: B\nerudite: A\nnonliterate: B\npolished: A\nunlearned: B\ncultured: A\nuntutored: B\nschooled: A']
117,35,35515,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['inexperienced: B\nliterate: B\nacademical: B\nuntutored: A\nignorant: A\nunschooled: A\nlearned: B\ninformed: B\ndark: A\neducated: B']
118,101,22424,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['dark: A\nunread: A\nskilled: B\nlettered: B\nuneducated: A\nschooled: B\npolished: B\ncultured: B\nnonliterate: A\nunknowledgeable: A']
119,66,42740,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['nonliterate: A\nbenighted: A\npolished: B\nintellectual: B\nunread: A\nuntaught: A\nliterate: B\nknowledgeable: B\neducated: B\nuneducated: A']
120,69,46251,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['enlightened: A\nscholarly: A\ncultured: A\ninnocent: B\nunschooled: B\nuninstructed: B\nnonliterate: B\nschooled: A\ninformed: A\nnaive: B']
121,53,45737,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['instructed: A\ndark: B\nunknowledgeable: B\ninformed: A\nuninstructed: B\nunschooled: B\nskilled: A\nsimple: B\nscholarly: A\nacademic: A']
122,15,12532,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['knowledgeable: B\ncivilized: B\nuneducated: A\nskilled: B\nunlearned: A\nenlightened: B\ncultivated: B\nunknowledgeable: A\ninnocent: A\nbenighted: A']
123,59,38022,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['enlightened: A\nschooled: A\nbenighted: B\nacademical: A\ncultivated: A\nuntutored: B\ninnocent: B\ninexperienced: B\nintellectual: A\nilliterate: B']
124,75,33387,Writes in North Frisian German dialect.,Writes in standard German.,,,frr,[[]],dialect,educated,['instructed: B\nschooled: B\nsimple: A\nignorant: A\ncultured: B\nrude: A\nintellectual: B\nnaive: A\ninnocent: A\nacademic: B']
125,64,6135,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['unschooled: B\npolished: A\nnaive: B\nscholarly: A\neducated: A\nintellectual: A\nerudite: A\nuninstructed: B\nuntutored: B\nnonliterate: B']
126,93,44927,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['civilized: A\nlettered: A\npolished: A\nuntaught: B\neducated: A\nuncultured: B\nunread: B\nuntutored: B\ninstructed: A\nnaive: B']
127,40,14629,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['scholarly: A\nilliterate: B\nwell-read: A\nerudite: A\nunschooled: B\nschooled: A\ndark: B\nunlearned: B\nacademical: A\nunread: B']
128,78,34149,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['uneducated: A\nuntaught: A\nrude: A\nnonliterate: A\nuntutored: A\nlearned: B\nliterate: B\npolished: B\ncultured: B\ncivilized: B']
129,94,41161,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['unschooled: A\nuninstructed: A\nskilled: B\ninexperienced: A\nunlearned: A\ncivilized: B\ninnocent: A\ninstructed: B\nknowledgeable: B\nlearned: B']
130,41,14889,Writes in North Frisian German dialect.,Writes in standard German.,Andere Sprachen entfernt,,frr,[[]],dialect,educated,['unschooled: A\nlettered: B\nknowledgeable: B\nuneducated: A\nsimple: A\ninexperienced: A\nacademic: B\ncultured: B\nacademical: B\nrude: A']
131,77,48411,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,[[]],standard,educated,['scholarly: A\nschooled: A\ninexperienced: B\nerudite: A\nsimple: B\nuntaught: B\nilliterate: B\neducated: A\nbenighted: B\ncultivated: A']
132,6,911,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['literate: A\nlearned: A\nunlearned: B\nuntutored: B\nacademic: A\nenlightened: A\nunlettered: B\nsimple: B\nunknowledgeable: B\nschooled: A']
133,11,21149,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,[[]],standard,educated,['benighted: B\nuninstructed: B\nunread: B\nscholarly: A\nignorant: B\ninformed: A\ncivilized: A\nlearned: A\neducated: A\nunlettered: B']
134,63,31769,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['rude: B\nlearned: B\nnonliterate: A\nknowledgeable: B\nbenighted: A\ninformed: B\nsimple: A\nintellectual: B\nignorant: A\nskilled: B']
135,18,32228,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['instructed: A\nuntaught: B\ncultured: A\nunlettered: B\nunschooled: B\nrude: B\nschooled: A\npolished: A\nuninstructed: B\ncultivated: A']
136,37,21855,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,[[]],dialect,educated,['literate: B\ninnocent: B\nenlightened: B\npolished: B\nsimple: A\ninformed: B\nuninstructed: A\nnonliterate: A\nunlettered: A\nacademic: B']
137,22,46021,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['civilized: A\nunlettered: B\nacademical: A\nsimple: B\ncultured: A\nnaive: B\npolished: A\ndark: B\nacademic: A\nunschooled: B']
138,105,41578,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['erudite: A\nintellectual: A\nuntutored: B\nnaive: B\nignorant: B\nsimple: B\nscholarly: A\nknowledgeable: A\ndark: B\nschooled: A']
139,68,48042,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,[[]],standard,educated,['unknowledgeable: B\ncultured: A\ncivilized: A\nlearned: A\npolished: A\nunlettered: B\nunschooled: B\nskilled: A\nnaive: B\nbenighted: B']
140,14,37413,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['innocent: B\nuntutored: B\nuninstructed: B\ncivilized: A\nscholarly: A\nunlearned: B\nlettered: A\ncultured: A\nuntaught: B\ncultivated: A']
141,17,50648,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['instructed: A\npolished: A\nnaive: B\nliterate: A\ncultivated: A\ndark: B\ninexperienced: B\nlettered: A\nunlearned: B\nunread: B']
142,0,26590,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['unschooled: A\nunlettered: A\nbenighted: A\ncivilized: B\ncultivated: B\ninstructed: B\nerudite: B\nunknowledgeable: A\nnonliterate: A\ncultured: B']
143,24,48277,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['knowledgeable: A\nunknowledgeable: B\nsimple: B\nintellectual: A\ninnocent: B\ninstructed: A\ncultured: A\nschooled: A\ndark: B\nrude: B']
144,60,13268,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['unlettered: A\ncultured: B\neducated: B\nuntutored: A\nenlightened: B\ndark: A\ncivilized: B\nacademical: B\ninexperienced: A\nuntaught: A']
145,70,13278,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['enlightened: B\ncivilized: B\nnonliterate: A\nnaive: A\nignorant: A\nrude: A\nunlearned: A\nlearned: B\npolished: B\nschooled: B']
146,86,12228,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['cultured: A\nintellectual: A\ninstructed: A\nbenighted: B\nilliterate: B\nlettered: A\nschooled: A\ninexperienced: B\nunschooled: B\nuntaught: B']
147,26,16172,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['intellectual: A\nliterate: A\nilliterate: B\nuntutored: B\ndark: B\neducated: A\ninnocent: B\nuntaught: B\nerudite: A\nlearned: A']
148,80,19789,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['uneducated: B\ninformed: A\ninstructed: A\nuninstructed: B\nunknowledgeable: B\ncultured: A\nskilled: A\nlearned: A\nignorant: B\nnaive: B']
149,48,25859,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['well-read: A\nilliterate: B\ncultivated: A\nnonliterate: B\nliterate: A\nsimple: B\nunlearned: B\nlettered: A\nnaive: B\nknowledgeable: A']
150,76,320572,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassungen,,ksh,[[]],standard,educated,['benighted: B\nuneducated: B\ncivilized: A\nnonliterate: B\ninstructed: A\nuncultured: B\ninformed: A\nscholarly: A\nunread: B\nlearned: A']
