index,line_id_standard,audio_file_standard,text,text_length_standard,audio_duration_standard,line_id_dialect,audio_file_dialect,text_length_dialect,audio_duration_dialect,standard_file,dialect_file,dialect_order,audio_file
42,EN0038,som_00295_00734887010,Statistical conclusion validity involves ensuring the use of adequate sampling procedures appropriate statistical tests and reliable measurement procedures,18,8.192,EN0038,nom_09334_01463954170,18,8.789333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,42_british_dialects_northern_southern_male
43,EN0004,som_04310_02075450790,There is according to legend a boiling pot of gold at one end,13,6.229333333333333,EN0004,nom_03397_01183609987,13,5.546666666666667,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,43_british_dialects_northern_southern_male
44,EN0035,som_04310_01375737584,This theory has implications for spatial illusions such as the visual angle illusion,13,8.277333333333333,EN0035,nom_05223_01370498280,13,6.741333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,44_british_dialects_northern_southern_male
45,EN0003,som_00712_01161191201,These take the shape of a long round arch with its path high above and its two ends apparently beyond the horizon,22,7.850666666666666,EN0003,nom_05223_01043153511,22,8.618666666666666,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,45_british_dialects_northern_southern_male
46,EN0049,som_04766_00654580427,The powers of the appointed chair are limited so that the chair cannot adjourn a meeting at any point without the majority vote,23,6.4,EN0049,nom_02484_00899107259,23,10.24,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,46_british_dialects_northern_southern_male
47,EN0022,som_07505_00831846630,Ask her to carefully bring these things with her from the store,12,5.290666666666667,EN0022,nom_09697_01709812810,12,3.6693333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,47_british_dialects_northern_southern_male
48,EN0430,som_04310_01588912712,Ok Akinator will start sending sleep alerts every day at six thirty pm,13,7.509333333333333,EN0430,nom_06136_01203027085,13,5.546666666666667,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,48_british_dialects_northern_southern_male
49,EN1383,som_04766_00943120855,Although his designs were popular the use of bars and caged enclosures prevailed in many zoos until the 1960s,19,8.021333333333333,EN1383,nom_07049_02000293268,19,7.850666666666666,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,49_british_dialects_northern_southern_male
50,EN1229,som_04766_00677761568,In a bid to stop the Machine he attempted to sabotage it before he was hindered by the onset of amnesia and sickness,23,6.997333333333334,EN1229,nom_03397_00239132125,23,7.594666666666667,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,50_british_dialects_northern_southern_male
51,EN0864,som_06592_01687162939,The structures usually use Zen philosophies and the distinct void space and absolute quiet amounts to a sense of serenity,20,9.472,EN0864,nom_02436_01159924986,20,10.496,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,51_british_dialects_northern_southern_male
52,BI0219,som_03397_00510791513,Capaldi was cast as the Doctor in the BBC science-fiction series Doctor Who,13,6.4,BI0219,nom_07049_01715695454,13,5.717333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,52_british_dialects_northern_southern_male
53,EN1114,som_02484_00681296844,There are no distinguishable differences in genre styles between young adult fiction and adult fiction,15,7.253333333333333,EN1114,nom_02484_01620883249,15,9.557333333333334,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,53_british_dialects_northern_southern_male
54,BI0119,som_06592_00827313352,The best way to go from Kensington to Barking by public transport is to catch Circle,16,5.888,BI0119,nom_01523_01156172230,16,5.632,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,54_british_dialects_northern_southern_male
55,EN1259,som_05679_00633393860,The riverside forecourt of the theatre is used for regular open-air performances in the summer months,16,6.485333333333333,EN1259,nom_00610_00564313553,16,9.045333333333334,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,55_british_dialects_northern_southern_male
56,EN1357,som_06592_00652260366,In France parfait is made by boiling cream egg sugar and syrup to create a custard-like puree,17,8.96,EN1357,nom_08421_00332199357,17,7.253333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,56_british_dialects_northern_southern_male
57,EN1101,som_06592_01530849007,Sources of insoluble fiber include vegetables such as green beans cauliflower courgette and celery,14,7.765333333333333,EN1101,nom_08784_01925295256,14,8.277333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,57_british_dialects_northern_southern_male
58,EN1471,som_05679_01806604646,Lather is a substance formed by trapping pockets of gas in a liquid or solid,15,5.973333333333334,EN1471,nom_07508_00435680970,15,5.376,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,58_british_dialects_northern_southern_male
59,EN0094,som_05679_01947723377,Improve your headphone experience by sending headphone diagnostics usage data and crash reports to Google,15,7.68,EN0094,nom_09697_02086436158,15,7.765333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,59_british_dialects_northern_southern_male
60,EN1273,som_04766_01633375898,The station can be seen at far left the power plant in the centre and the mechanic's garage in the lower right,22,7.509333333333333,EN1273,nom_02436_00930357295,22,7.338666666666667,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,60_british_dialects_northern_southern_male
61,EN0212,som_03397_00643545570,Some popular flight destinations from Rio De Janeiro on easyJet include Cologne and Calgary,14,6.912,EN0212,nom_02436_00834486806,14,7.509333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,61_british_dialects_northern_southern_male
62,EN1321,som_06592_01430662579,Pillow lavas are lavas that contain characteristic pillow-shaped structures that are attributed to the extrusion of the lava under water,20,9.472,EN1321,nom_05223_00753727070,20,9.557333333333334,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,62_british_dialects_northern_southern_male
63,EN0938,som_06592_00860315861,In 2015 Disney achieved its largest yearly box-office gross worldwide and in North America,14,6.826666666666667,EN0938,nom_09697_01957630344,14,8.448,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,63_british_dialects_northern_southern_male
64,EN1087,som_06592_01599073630,The castle was extended when a three-bayed two-storeyed house was built adjoining the tower,14,6.485333333333333,EN1087,nom_02436_00159552828,14,7.168,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,64_british_dialects_northern_southern_male
65,EN1245,som_06592_00086121725,He was also instrumental in India winning the Asia cup in Bangladesh in which he scored 49 in a run chase of 84 against Pakistan,25,10.666666666666666,EN1245,nom_03397_00581344743,25,8.192,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,65_british_dialects_northern_southern_male
66,EN0969,som_06592_00446598686,A brochure is an informative paper document that can be folded into a template pamphlet or leaflet,17,6.656,EN0969,nom_06136_00616959255,17,7.509333333333333,british_dialects_southern_male,british_dialects_northern_male,dialect-standard,66_british_dialects_northern_southern_male
